individual	time	statistic	proportion	rate_eur2afr	replicate
eur_21	0	indirect f4-ratio	0.10978165938864637	0.05	30
eur_1	40000	indirect f4-ratio	0.05738921195107283	0.07500000000000001	30
eur_2	38000	indirect f4-ratio	0.06424704231000611	0.07500000000000001	30
eur_3	36000	indirect f4-ratio	0.07306998195307812	0.07500000000000001	30
eur_4	34000	indirect f4-ratio	0.06950070182474444	0.07500000000000001	30
eur_5	32000	indirect f4-ratio	0.07014237016242242	0.07500000000000001	30
eur_6	30000	indirect f4-ratio	0.049809504712251984	0.07500000000000001	30
eur_7	28000	indirect f4-ratio	0.06833767796270307	0.07500000000000001	30
eur_8	26000	indirect f4-ratio	0.0401042711048728	0.07500000000000001	30
eur_9	24000	indirect f4-ratio	0.08959294164828557	0.07500000000000001	30
eur_10	22000	indirect f4-ratio	0.11441748546220187	0.07500000000000001	30
eur_11	20000	indirect f4-ratio	0.043954281130940465	0.07500000000000001	30
eur_12	18000	indirect f4-ratio	0.054782434329256224	0.07500000000000001	30
eur_13	16000	indirect f4-ratio	0.10202526569079617	0.07500000000000001	30
eur_14	14000	indirect f4-ratio	0.07174654100661726	0.07500000000000001	30
eur_15	12000	indirect f4-ratio	0.06697413274513742	0.07500000000000001	30
eur_16	10000	indirect f4-ratio	0.04848606376579112	0.07500000000000001	30
eur_17	8000	indirect f4-ratio	0.052015239623019904	0.07500000000000001	30
eur_18	6000	indirect f4-ratio	0.061399639061560096	0.07500000000000001	30
eur_19	4000	indirect f4-ratio	0.04936835773009829	0.07500000000000001	30
eur_20	2000	indirect f4-ratio	0.056065771004612075	0.07500000000000001	30
eur_21	0	indirect f4-ratio	0.05438139161820743	0.07500000000000001	30
eur_1	40000	indirect f4-ratio	0.09829859449110123	0.1	30
eur_2	38000	indirect f4-ratio	0.049736739045298295	0.1	30
eur_3	36000	indirect f4-ratio	0.03650841999912968	0.1	30
eur_4	34000	indirect f4-ratio	0.05139027892606929	0.1	30
eur_5	32000	indirect f4-ratio	0.07306035420564816	0.1	30
eur_6	30000	indirect f4-ratio	0.07697663287063228	0.1	30
eur_7	28000	indirect f4-ratio	0.04051172707889128	0.1	30
eur_8	26000	indirect f4-ratio	0.041382011226665516	0.1	30
eur_9	24000	indirect f4-ratio	0.04233932378921723	0.1	30
eur_10	22000	indirect f4-ratio	0.0321569992602585	0.1	30
eur_11	20000	indirect f4-ratio	0.061920717114137824	0.1	30
eur_12	18000	indirect f4-ratio	0.05017188111918536	0.1	30
eur_13	16000	indirect f4-ratio	0.03737870414690392	0.1	30
eur_14	14000	indirect f4-ratio	0.014055088986554165	0.1	30
eur_15	12000	indirect f4-ratio	0.021191418998302902	0.1	30
eur_16	10000	indirect f4-ratio	0.04547234672120448	0.1	30
eur_17	8000	indirect f4-ratio	0.07079761542143514	0.1	30
eur_18	6000	indirect f4-ratio	0.08106696836517124	0.1	30
eur_19	4000	indirect f4-ratio	0.04756102867586265	0.1	30
eur_20	2000	indirect f4-ratio	0.029459118402158313	0.1	30
eur_21	0	indirect f4-ratio	0.054175188198946955	0.1	30
eur_1	40000	indirect f4-ratio	0.04893478083421754	0.125	30
eur_2	38000	indirect f4-ratio	0.0541588441759856	0.125	30
eur_3	36000	indirect f4-ratio	0.06019916741490483	0.125	30
eur_4	34000	indirect f4-ratio	0.10705248551138669	0.125	30
eur_5	32000	indirect f4-ratio	0.03277283487062277	0.125	30
eur_6	30000	indirect f4-ratio	0.07293282181046445	0.125	30
eur_7	28000	indirect f4-ratio	0.06562729573096071	0.125	30
eur_8	26000	indirect f4-ratio	0.08093216880254661	0.125	30
eur_9	24000	indirect f4-ratio	0.060892988327483355	0.125	30
eur_10	22000	indirect f4-ratio	0.06354583299322503	0.125	30
eur_11	20000	indirect f4-ratio	0.02146763529507789	0.125	30
eur_12	18000	indirect f4-ratio	0.012815280385274574	0.125	30
eur_13	16000	indirect f4-ratio	0.03326259080891347	0.125	30
eur_14	14000	indirect f4-ratio	0.008652354909803206	0.125	30
eur_15	12000	indirect f4-ratio	0.035997061464370206	0.125	30
eur_16	10000	indirect f4-ratio	0.054403722145130895	0.125	30
eur_17	8000	indirect f4-ratio	0.07321851277446734	0.125	30
eur_18	6000	indirect f4-ratio	0.04644518814790621	0.125	30
eur_19	4000	indirect f4-ratio	0.05183250346910451	0.125	30
eur_20	2000	indirect f4-ratio	0.009223736837809082	0.125	30
eur_21	0	indirect f4-ratio	0.05273038935597085	0.125	30
eur_1	40000	indirect f4-ratio	0.04436381627772734	0.15000000000000002	30
eur_2	38000	indirect f4-ratio	0.0175641131359775	0.15000000000000002	30
eur_3	36000	indirect f4-ratio	0.00989527500618459	0.15000000000000002	30
eur_4	34000	indirect f4-ratio	0.04914653253071655	0.15000000000000002	30
eur_5	32000	indirect f4-ratio	0.03694236002308893	0.15000000000000002	30
eur_6	30000	indirect f4-ratio	0.024903108765564452	0.15000000000000002	30
eur_7	28000	indirect f4-ratio	0.06596850004123023	0.15000000000000002	30
eur_8	26000	indirect f4-ratio	0.03133503751958433	0.15000000000000002	30
eur_9	24000	indirect f4-ratio	0.05829966191143732	0.15000000000000002	30
eur_10	22000	indirect f4-ratio	0.03166488001979051	0.15000000000000002	30
eur_11	20000	indirect f4-ratio	0.05640306753525193	0.15000000000000002	30
eur_12	18000	indirect f4-ratio	0.006431928754019989	0.15000000000000002	30
eur_13	16000	indirect f4-ratio	0.03900387564937735	0.15000000000000002	30
eur_14	14000	indirect f4-ratio	0.05195019378246879	0.15000000000000002	30
eur_15	12000	indirect f4-ratio	0.013853385008658292	0.15000000000000002	30
eur_16	10000	indirect f4-ratio	0.04386905252741813	0.15000000000000002	30
eur_17	8000	indirect f4-ratio	0.018883483136802104	0.15000000000000002	30
eur_18	6000	indirect f4-ratio	0.008081141255050661	0.15000000000000002	30
eur_19	4000	indirect f4-ratio	0.039581100024738136	0.15000000000000002	30
eur_20	2000	indirect f4-ratio	0.003133503751958422	0.15000000000000002	30
eur_21	0	indirect f4-ratio	0.036035293147522074	0.15000000000000002	30
eur_1	40000	indirect f4-ratio	0.026782281833326205	0.17500000000000002	30
eur_2	38000	indirect f4-ratio	0.018623723890478838	0.17500000000000002	30
eur_3	36000	indirect f4-ratio	-0.03677758318739066	0.17500000000000002	30
eur_4	34000	indirect f4-ratio	0.03647857844602964	0.17500000000000002	30
eur_5	32000	indirect f4-ratio	-0.017128700183674406	0.17500000000000002	30
eur_6	30000	indirect f4-ratio	-0.025799837683140536	0.17500000000000002	30
eur_7	28000	indirect f4-ratio	-0.03173721754730674	0.17500000000000002	30
eur_8	26000	indirect f4-ratio	-0.03707658792875157	0.17500000000000002	30
eur_9	24000	indirect f4-ratio	-0.03583785400025641	0.17500000000000002	30
eur_10	22000	indirect f4-ratio	-0.024817393532954535	0.17500000000000002	30
eur_11	20000	indirect f4-ratio	-0.022040920934603525	0.17500000000000002	30
eur_12	18000	indirect f4-ratio	-0.09696296612703437	0.17500000000000002	30
eur_13	16000	indirect f4-ratio	-0.020887616932211417	0.17500000000000002	30
eur_14	14000	indirect f4-ratio	-0.04685831446755806	0.17500000000000002	30
eur_15	12000	indirect f4-ratio	-0.017982999444705605	0.17500000000000002	30
eur_16	10000	indirect f4-ratio	-0.025073683311263917	0.17500000000000002	30
eur_17	8000	indirect f4-ratio	-0.02908888983811031	0.17500000000000002	30
eur_18	6000	indirect f4-ratio	-0.07000982444150194	0.17500000000000002	30
eur_19	4000	indirect f4-ratio	-0.07505019008158564	0.17500000000000002	30
eur_20	2000	indirect f4-ratio	-0.05480329759514779	0.17500000000000002	30
eur_21	0	indirect f4-ratio	-0.11806415787450342	0.17500000000000002	30
eur_1	40000	indirect f4-ratio	0.07497517378351537	0.2	30
eur_2	38000	indirect f4-ratio	0.06396888447533922	0.2	30
eur_3	36000	indirect f4-ratio	0.0038894405825885547	0.2	30
eur_4	34000	indirect f4-ratio	0.05610724925521349	0.2	30
eur_5	32000	indirect f4-ratio	0.04956967891426678	0.2	30
eur_6	30000	indirect f4-ratio	0.012661370407149986	0.2	30
eur_7	28000	indirect f4-ratio	0.019943727242634934	0.2	30
eur_8	26000	indirect f4-ratio	0.053541873551804064	0.2	30
eur_9	24000	indirect f4-ratio	0.045349222111883525	0.2	30
eur_10	22000	indirect f4-ratio	-0.020854021847070525	0.2	30
eur_11	20000	indirect f4-ratio	-0.00943396226415083	0.2	30
eur_12	18000	indirect f4-ratio	-0.037404832836809065	0.2	30
eur_13	16000	indirect f4-ratio	0.04394240317775577	0.2	30
eur_14	14000	indirect f4-ratio	0.018454154253558452	0.2	30
eur_15	12000	indirect f4-ratio	-0.05767957629923881	0.2	30
eur_16	10000	indirect f4-ratio	-0.021185038066865225	0.2	30
eur_17	8000	indirect f4-ratio	-0.04485269778219125	0.2	30
eur_18	6000	indirect f4-ratio	-0.03781860311155261	0.2	30
eur_19	4000	indirect f4-ratio	0.0018205892088712927	0.2	30
eur_20	2000	indirect f4-ratio	-0.044769943727242634	0.2	30
eur_21	0	indirect f4-ratio	0.01754385964912286	0.2	30
eur_1	40000	indirect f4-ratio	-0.02258256218694288	0.225	30
eur_2	38000	indirect f4-ratio	0.010781899991510246	0.225	30
eur_3	36000	indirect f4-ratio	-0.02130910943204012	0.225	30
eur_4	34000	indirect f4-ratio	0.0016130401562102215	0.225	30
eur_5	32000	indirect f4-ratio	-0.016300195262755723	0.225	30
eur_6	30000	indirect f4-ratio	0.0023771118091517884	0.225	30
eur_7	28000	indirect f4-ratio	0.04635368027846165	0.225	30
eur_8	26000	indirect f4-ratio	0.0025469055098055193	0.225	30
eur_9	24000	indirect f4-ratio	0.008999066134646294	0.225	30
eur_10	22000	indirect f4-ratio	0.0031411834620935775	0.225	30
eur_11	20000	indirect f4-ratio	-0.044061465319636506	0.225	30
eur_12	18000	indirect f4-ratio	-0.019186688173868927	0.225	30
eur_13	16000	indirect f4-ratio	-0.08345360387129652	0.225	30
eur_14	14000	indirect f4-ratio	0.02326173698955758	0.225	30
eur_15	12000	indirect f4-ratio	0.008659478733338943	0.225	30
eur_16	10000	indirect f4-ratio	-0.006706851175821482	0.225	30
eur_17	8000	indirect f4-ratio	-0.07436964088632325	0.225	30
eur_18	6000	indirect f4-ratio	-0.04983445114186269	0.225	30
eur_19	4000	indirect f4-ratio	-0.038628066898718005	0.225	30
eur_20	2000	indirect f4-ratio	-0.053739706256897835	0.225	30
eur_21	0	indirect f4-ratio	-0.06087104168435342	0.225	30
eur_1	40000	indirect f4-ratio	-0.0021724673021501495	0.25	30
eur_2	38000	indirect f4-ratio	-0.029616493017069256	0.25	30
eur_3	36000	indirect f4-ratio	0.04987807581467529	0.25	30
eur_4	34000	indirect f4-ratio	-0.03968078031478606	0.25	30
eur_5	32000	indirect f4-ratio	-0.07461760141875406	0.25	30
eur_6	30000	indirect f4-ratio	-0.03635557526047428	0.25	30
eur_7	28000	indirect f4-ratio	-0.04424739525604071	0.25	30
eur_8	26000	indirect f4-ratio	-0.0998004876967411	0.25	30
eur_9	24000	indirect f4-ratio	-0.059188649966748	0.25	30
eur_10	22000	indirect f4-ratio	-0.04783861671469736	0.25	30
eur_11	20000	indirect f4-ratio	-0.1238749722899577	0.25	30
eur_12	18000	indirect f4-ratio	-0.054178674351584855	0.25	30
eur_13	16000	indirect f4-ratio	-0.07169142097095982	0.25	30
eur_14	14000	indirect f4-ratio	-0.07200177344269565	0.25	30
eur_15	12000	indirect f4-ratio	-0.06978497007315432	0.25	30
eur_16	10000	indirect f4-ratio	-0.06344491243626682	0.25	30
eur_17	8000	indirect f4-ratio	-0.1080469962314341	0.25	30
eur_18	6000	indirect f4-ratio	-0.11004211926402108	0.25	30
eur_19	4000	indirect f4-ratio	-0.08871647084903556	0.25	30
eur_20	2000	indirect f4-ratio	-0.12458434936821106	0.25	30
eur_21	0	indirect f4-ratio	-0.076657060518732	0.25	30
eur_1	40000	indirect f4-ratio	0.098954642097803025	0	31
eur_2	38000	indirect f4-ratio	0.08274273564847623	0	31
eur_3	36000	indirect f4-ratio	0.119153082919915	0	31
eur_4	34000	indirect f4-ratio	0.026133947554925596	0	31
eur_5	32000	indirect f4-ratio	0.10940822111977322	0	31
eur_6	30000	indirect f4-ratio	0.06653082919914954	0	31
eur_7	28000	indirect f4-ratio	0.04659815733522321	0	31
eur_8	26000	indirect f4-ratio	0.05740609496810778	0	31
eur_9	24000	indirect f4-ratio	0.07109319631467048	0	31
eur_10	22000	indirect f4-ratio	0.08314138908575486	0	31
eur_11	20000	indirect f4-ratio	0.06449326718639259	0	31
eur_12	18000	indirect f4-ratio	0.0627214741318215	0	31
eur_13	16000	indirect f4-ratio	0.059532246633593244	0	31
eur_14	14000	indirect f4-ratio	0.019401133947554938	0	31
eur_15	12000	indirect f4-ratio	0.03791637136782433	0	31
eur_16	10000	indirect f4-ratio	0.052622253720765455	0	31
eur_17	8000	indirect f4-ratio	0.06210134656272148	0	31
eur_18	6000	indirect f4-ratio	0.06715095676824956	0	31
eur_19	4000	indirect f4-ratio	0.04216867469879515	0	31
eur_20	2000	indirect f4-ratio	0.053198086463501104	0	31
eur_21	0	indirect f4-ratio	0.056121545003543605	0	31
eur_1	40000	indirect f4-ratio	0.15310775137988963	0.025	31
eur_2	38000	indirect f4-ratio	0.12914966802655792	0.025	31
eur_3	36000	indirect f4-ratio	0.12439004879609628	0.025	31
eur_4	34000	indirect f4-ratio	0.11479081673466118	0.025	31
eur_5	32000	indirect f4-ratio	0.11291096712263016	0.025	31
eur_6	30000	indirect f4-ratio	0.10215182785377175	0.025	31
eur_7	28000	indirect f4-ratio	0.10659147268218538	0.025	31
eur_8	26000	indirect f4-ratio	0.11563074954003671	0.025	31
eur_9	24000	indirect f4-ratio	0.11407087433005358	0.025	31
eur_10	22000	indirect f4-ratio	0.1095112391008719	0.025	31
eur_11	20000	indirect f4-ratio	0.07907367410607147	0.025	31
eur_12	18000	indirect f4-ratio	0.10975121990240777	0.025	31
eur_13	16000	indirect f4-ratio	0.14258859291256698	0.025	31
eur_14	14000	indirect f4-ratio	0.11935045196384286	0.025	31
eur_15	12000	indirect f4-ratio	0.10703143748500121	0.025	31
eur_16	10000	indirect f4-ratio	0.09971202303815696	0.025	31
eur_17	8000	indirect f4-ratio	0.09159267258619308	0.025	31
eur_18	6000	indirect f4-ratio	0.09719222462203025	0.025	31
eur_19	4000	indirect f4-ratio	0.1291096712263018	0.025	31
eur_20	2000	indirect f4-ratio	0.10135189184865212	0.025	31
eur_21	0	indirect f4-ratio	0.11283097352211824	0.025	31
eur_1	40000	indirect f4-ratio	0.07484044066831985	0.05	31
eur_2	38000	indirect f4-ratio	0.04821334200577265	0.05	31
eur_3	36000	indirect f4-ratio	0.04943290377657639	0.05	31
eur_4	34000	indirect f4-ratio	0.09915037196634024	0.05	31
eur_5	32000	indirect f4-ratio	0.03687141753729839	0.05	31
eur_6	30000	indirect f4-ratio	0.06866132769624789	0.05	31
eur_7	28000	indirect f4-ratio	0.04492052522460277	0.05	31
eur_8	26000	indirect f4-ratio	0.06297003943249735	0.05	31
eur_9	24000	indirect f4-ratio	0.07780804097727556	0.05	31
eur_10	22000	indirect f4-ratio	0.06451481767551537	0.05	31
eur_11	20000	indirect f4-ratio	0.06671002886296196	0.05	31
eur_12	18000	indirect f4-ratio	0.03337534046099444	0.05	31
eur_13	16000	indirect f4-ratio	0.07853977803975776	0.05	31
eur_14	14000	indirect f4-ratio	0.03780641489491443	0.05	31
eur_15	12000	indirect f4-ratio	0.059921135005488124	0.05	31
eur_16	10000	indirect f4-ratio	0.048375950241879795	0.05	31
eur_17	8000	indirect f4-ratio	0.03496077076303927	0.05	31
eur_18	6000	indirect f4-ratio	0.04882312289117452	0.05	31
eur_19	4000	indirect f4-ratio	0.03300947192975334	0.05	31
eur_20	2000	indirect f4-ratio	0.03878206431155751	0.05	31
eur_21	0	indirect f4-ratio	0.03113947721452104	0.05	31
eur_1	40000	indirect f4-ratio	0.03012020866409615	0.07500000000000001	31
eur_2	38000	indirect f4-ratio	0.011431163529144861	0.07500000000000001	31
eur_3	36000	indirect f4-ratio	3.628940802902214e-4	0.07500000000000001	31
eur_4	34000	indirect f4-ratio	0.00489907008391921	0.07500000000000001	31
eur_5	32000	indirect f4-ratio	-0.015921977772737517	0.07500000000000001	31
eur_6	30000	indirect f4-ratio	0.018825130415060065	0.07500000000000001	31
eur_7	28000	indirect f4-ratio	-0.008573372646858646	0.07500000000000001	31
eur_8	26000	indirect f4-ratio	0.032841914266273475	0.07500000000000001	31
eur_9	24000	indirect f4-ratio	0.015105466092084296	0.07500000000000001	31
eur_10	22000	indirect f4-ratio	0.023179859378543832	0.07500000000000001	31
eur_11	20000	indirect f4-ratio	0.022771603538217278	0.07500000000000001	31
eur_12	18000	indirect f4-ratio	0.015740530732592406	0.07500000000000001	31
eur_13	16000	indirect f4-ratio	0.0013154910410523302	0.07500000000000001	31
eur_14	14000	indirect f4-ratio	0.012429122249943303	0.07500000000000001	31
eur_15	12000	indirect f4-ratio	0.04413699251530956	0.07500000000000001	31
eur_16	10000	indirect f4-ratio	0.027262417781809933	0.07500000000000001	31
eur_17	8000	indirect f4-ratio	0.026491267861192935	0.07500000000000001	31
eur_18	6000	indirect f4-ratio	0.034293490587434694	0.07500000000000001	31
eur_19	4000	indirect f4-ratio	0.046994783397595885	0.07500000000000001	31
eur_20	2000	indirect f4-ratio	-0.006078475844862874	0.07500000000000001	31
eur_21	0	indirect f4-ratio	0.03030165570424126	0.07500000000000001	31
eur_1	40000	indirect f4-ratio	0.03920217294360895	0.1	31
eur_2	38000	indirect f4-ratio	0.0295536546803421	0.1	31
eur_3	36000	indirect f4-ratio	0.015972757124903647	0.1	31
eur_4	34000	indirect f4-ratio	0.037742733206308055	0.1	31
eur_5	32000	indirect f4-ratio	0.026472615234929275	0.1	31
eur_6	30000	indirect f4-ratio	0.04581019175416545	0.1	31
eur_7	28000	indirect f4-ratio	0.06555316820042978	0.1	31
eur_8	26000	indirect f4-ratio	0.04755341144038594	0.1	31
eur_9	24000	indirect f4-ratio	0.003405359387035345	0.1	31
eur_10	22000	indirect f4-ratio	0.06149916893014962	0.1	31
eur_11	20000	indirect f4-ratio	0.06843150768232853	0.1	31
eur_12	18000	indirect f4-ratio	0.06401264847772326	0.1	31
eur_13	16000	indirect f4-ratio	0.05193173065228851	0.1	31
eur_14	14000	indirect f4-ratio	0.047350711476871976	0.1	31
eur_15	12000	indirect f4-ratio	0.04909393116309235	0.1	31
eur_16	10000	indirect f4-ratio	0.057201929703652565	0.1	31
eur_17	8000	indirect f4-ratio	0.030688774476020475	0.1	31
eur_18	6000	indirect f4-ratio	0.04958041107552591	0.1	31
eur_19	4000	indirect f4-ratio	0.05695868974743579	0.1	31
eur_20	2000	indirect f4-ratio	0.03535087363684264	0.1	31
eur_21	0	indirect f4-ratio	0.0098512182267807	0.1	31
eur_1	40000	indirect f4-ratio	-0.011194682525800248	0.125	31
eur_2	38000	indirect f4-ratio	0.012594017841525251	0.125	31
eur_3	36000	indirect f4-ratio	-2.6237537169837566e-4	0.125	31
eur_4	34000	indirect f4-ratio	-0.00962043029560955	0.125	31
eur_5	32000	indirect f4-ratio	0.019853069791848865	0.125	31
eur_6	30000	indirect f4-ratio	-0.0013993353157251143	0.125	31
eur_7	28000	indirect f4-ratio	0.011631974811964318	0.125	31
eur_8	26000	indirect f4-ratio	0.018978485219520724	0.125	31
eur_9	24000	indirect f4-ratio	0.03218471226167574	0.125	31
eur_10	22000	indirect f4-ratio	0.017229316074864554	0.125	31
eur_11	20000	indirect f4-ratio	-0.030348084659786556	0.125	31
eur_12	18000	indirect f4-ratio	-0.0034983382893125636	0.125	31
eur_13	16000	indirect f4-ratio	-0.02378870036732539	0.125	31
eur_14	14000	indirect f4-ratio	-0.018191359104425375	0.125	31
eur_15	12000	indirect f4-ratio	0.027374497113870966	0.125	31
eur_16	10000	indirect f4-ratio	-0.00166171068742349	0.125	31
eur_17	8000	indirect f4-ratio	-0.042417351757914945	0.125	31
eur_18	6000	indirect f4-ratio	-0.011719433269197	0.125	31
eur_19	4000	indirect f4-ratio	-0.0027112121742172146	0.125	31
eur_20	2000	indirect f4-ratio	-0.0012244184012593085	0.125	31
eur_21	0	indirect f4-ratio	-0.015742522301906536	0.125	31
eur_1	40000	indirect f4-ratio	0.036540338666553485	0.15000000000000002	31
eur_2	38000	indirect f4-ratio	0.057547850443491866	0.15000000000000002	31
eur_3	36000	indirect f4-ratio	0.034206170691338134	0.15000000000000002	31
eur_4	34000	indirect f4-ratio	0.061112761532911786	0.15000000000000002	31
eur_5	32000	indirect f4-ratio	0.027840258031659793	0.15000000000000002	31
eur_6	30000	indirect f4-ratio	0.03883206722403776	0.15000000000000002	31
eur_7	28000	indirect f4-ratio	0.04133599287017786	0.15000000000000002	31
eur_8	26000	indirect f4-ratio	0.033696897678563764	0.15000000000000002	31
eur_9	24000	indirect f4-ratio	0.010270339090947656	0.15000000000000002	31
eur_10	22000	indirect f4-ratio	0.009336671900861515	0.15000000000000002	31
eur_11	20000	indirect f4-ratio	-0.001909773797903469	0.15000000000000002	31
eur_12	18000	indirect f4-ratio	0.008700080634893692	0.15000000000000002	31
eur_13	16000	indirect f4-ratio	0.03598862623604804	0.15000000000000002	31
eur_14	14000	indirect f4-ratio	0.007851292280269928	0.15000000000000002	31
eur_15	12000	indirect f4-ratio	0.010270339090947656	0.15000000000000002	31
