sample1	sample2	rel	country_pair	region_pair	time_pair	distance	n_ibd	total_ibd
HG01069	HG01414	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.492772032854576
HG01070	HG01072	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	62.709469120554445
HG01070	HG01073	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	48.630694339440176
HG01070	HG01077	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	20.76157128552778
HG01070	HG01079	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	36.75797290423314
HG01070	HG01083	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	20.759550577160184
HG01070	HG01086	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	28.433545949185657
HG01070	HG01092	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.026422999999994
HG01070	HG01095	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	5	82.42981488682285
HG01070	HG01098	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.90884226214871
HG01070	HG01102	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.840207244680855
HG01070	HG01105	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	39.465527979390515
HG01070	HG01107	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	32.243255708981785
HG01070	HG01111	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.623618797987689
HG01070	HG01161	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.203002462973444
HG01070	HG01162	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	48.19845564013094
HG01070	HG01164	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	19.682188000000004
HG01070	HG01168	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	23.173621193808273
HG01070	HG01170	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.343532206896548
HG01070	HG01171	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	22.346148534457726
HG01070	HG01173	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	5	75.44330029008006
HG01070	HG01176	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.096206840707964
HG01070	HG01177	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	36.94106016964846
HG01070	HG01182	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	15.583578273417714
HG01070	HG01183	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.319880067983377
HG01070	HG01187	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	23.35900736316537
HG01070	HG01188	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.401577625017183
HG01070	HG01190	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.501242543327855
HG01070	HG01191	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.952826600000009
HG01070	HG01197	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.151039047600506
HG01070	HG01198	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	16.319660414322115
HG01070	HG01205	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	32.00105734717428
HG01070	HG01247	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.220423043381544
HG01070	HG01248	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	38.062284599612084
HG01070	HG01302	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.700067284957214
HG01070	HG01303	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	61.28109111538209
HG01070	HG01308	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	46.70755634071282
HG01070	HG01312	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.829798397081404
HG01070	HG01323	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	24.66968211706824
HG01070	HG01395	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	38.95961716056111
HG01070	HG01396	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.46115080708661
HG01070	HG01403	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.110610878658463
HG01070	HG01412	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	35.4078954219102
HG01070	HG01413	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	25.996834535259524
HG01070	HG02221	none	PuertoRico:Spain	America:Europe	present-day:present-day	none	1	19.94018723570689
HG01070	HG02238	none	PuertoRico:Spain	America:Europe	present-day:present-day	none	1	22.457948315030297
HG01070	NA20755	none	PuertoRico:Italy	America:Europe	present-day:present-day	none	1	14.979937601472939
HG01072	HG01073	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	52.361777706240474
HG01072	HG01077	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	24.71193609480673
HG01072	HG01083	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.960793480128881
HG01072	HG01085	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	26.601145656617504
HG01072	HG01088	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.847490083333334
HG01072	HG01094	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	23.324682116371115
HG01072	HG01095	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	23.69078626468385
HG01072	HG01097	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	38.59208188258199
HG01072	HG01098	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	44.733504828843834
HG01072	HG01110	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	21.464334996080172
HG01072	HG01111	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.331734699059567
HG01072	HG01161	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.135842473733579
HG01072	HG01162	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.338257701598565
HG01072	HG01164	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	42.245570251881624
HG01072	HG01167	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	27.983647889613145
HG01072	HG01171	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.840012928662105
HG01072	HG01173	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	35.138762689299924
HG01072	HG01174	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.664985649197376
HG01072	HG01176	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.18921580400891
HG01072	HG01177	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	40.169432662797114
HG01072	HG01183	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	57.49544350062665
HG01072	HG01187	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	24.17153851343349
HG01072	HG01197	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	5	85.9417740467425
HG01072	HG01204	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.355038000000008
HG01072	HG01205	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.969966803454525
HG01072	HG01247	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	22.028808713992433
HG01072	HG01248	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	29.467596700291782
HG01072	HG01302	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	57.41957874512849
HG01072	HG01305	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.779346000000004
HG01072	HG01308	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	35.44351535623066
HG01072	HG01311	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.017249101290474
HG01072	HG01312	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	26.25741054200769
HG01072	HG01323	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	26.69432210459358
HG01072	HG01325	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.168676999999999
HG01072	HG01326	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	28.20661883854988
HG01072	HG01392	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	19.96015893594307
HG01072	HG01395	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.68271469005461
HG01072	HG01396	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.01308440650918
HG01072	HG01402	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	27.81696925559038
HG01072	HG01403	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	26.456522239219225
HG01072	HG01405	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	27.111833190348506
HG01072	HG01412	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	23.417179743129722
HG01072	HG01413	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	28.85061182334737
HG01072	HG01414	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.345262842202573
HG01073	HG01079	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	52.86980304183232
HG01073	HG01083	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	33.13821995374468
HG01073	HG01086	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	27.572936306300008
HG01073	HG01089	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	30.817762240200672
HG01073	HG01092	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	31.191911953889104
HG01073	HG01094	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	51.84578654907812
HG01073	HG01097	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	20.760483447222953
HG01073	HG01098	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	28.505391535123763
HG01073	HG01101	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	12.884965854951147
HG01073	HG01102	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.261861730002543
HG01073	HG01104	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	24.287470144207603
HG01073	HG01107	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	25.927026358024694
HG01073	HG01110	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.11656260633248
HG01073	HG01161	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.3356167383931
HG01073	HG01164	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.050666648773927
HG01073	HG01167	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	30.67375252069371
HG01073	HG01170	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	33.08898081406434
HG01073	HG01171	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.808279055755396
HG01073	HG01174	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	36.89825395597583
HG01073	HG01176	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.318924323148565
HG01073	HG01177	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	30.859704846061433
HG01073	HG01183	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	41.86974000668516
HG01073	HG01187	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	31.479911740594773
HG01073	HG01191	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	13.476562116229623
HG01073	HG01197	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	7	104.69243235389648
HG01073	HG01198	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	23.620499517438834
HG01073	HG01205	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	28.515863197772106
HG01073	HG01247	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	30.749594388253996
HG01073	HG01248	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	15.718008107526884
HG01073	HG01302	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	39.94471159743082
HG01073	HG01303	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	44.56327765241538
HG01073	HG01308	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	33.16495260410092
HG01073	HG01311	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	14.310600230366475
HG01073	HG01312	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.803184481206642
HG01073	HG01323	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	37.939922147541694
HG01073	HG01325	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	54.98438599376587
HG01073	HG01326	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	4	46.15423627099902
HG01073	HG01392	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	24.265063141494437
HG01073	HG01393	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	33.2439541145594
HG01073	HG01395	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	21.910348976314765
HG01073	HG01396	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.157469191267449
HG01073	HG01402	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	11.768573373134327
HG01073	HG01403	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	1	10.379334408321071
HG01073	HG01405	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	3	41.90113014996133
HG01073	HG01413	none	PuertoRico:PuertoRico	America:America	present-day:present-day	none	2	23.236774469413955
